atomic_api_url,atomichub_url,collection_name,created_at_time,description,img,is_burnable,is_transferable,issued_supply,max_supply,name,schema_name,template_id,video
https://wax.api.atomicassets.io/atomicassets/v1/templates//783253,https://wax.atomichub.io/market?collection_name=&template_id=783253,,1708703527500,,bafybeibshf5dok27323mha444h5t7adbqt6wgms2jre6npwp43h25tbvyy,True,True,6,0,Marker Maven 👑👈,,783253,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783255,https://wax.atomichub.io/market?collection_name=&template_id=783255,,1708704301500,,bafybeia3cpslxsuqv3uammqmxkaybtcp77ie3htxy7wlah54oqacyz2qxq,True,True,5,0,Dizzy Drip 👑👈,,783255,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783258,https://wax.atomichub.io/market?collection_name=&template_id=783258,,1708707480000,,bafybeiehem6igyvxfisj3rqnogiuzo65isnd7f36wfgiqqvjm4nj3vbxhm,True,True,7,0,Inked Fury 👑👈,,783258,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783260,https://wax.atomichub.io/market?collection_name=&template_id=783260,,1708707989500,,bafybeicqwqssba3snfksxvlcpkgwzhttwrsml2ihaf2kvq4szxqrsjp2ku,True,True,6,0,Scribe Serpent 👑👈,,783260,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783263,https://wax.atomichub.io/market?collection_name=&template_id=783263,,1708708369000,,bafybeid2muxuftvwxbuuj5w22v5ck7csgljtet7to3byi72ntdfpupswly,True,True,6,0,Tagger Tempest 👑👈,,783263,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783269,https://wax.atomichub.io/market?collection_name=&template_id=783269,,1708708670000,,bafybeid3plphgaj5zwpfcpvfeyafv5gkvlve7ptizxqpv3qjiskwztxqha,True,True,8,0,Rebel Riff 👑👈,,783269,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783282,https://wax.atomichub.io/market?collection_name=&template_id=783282,,1708710990000,,bafybeichaln7ls6lyvbtvxs4prubxaecbxpw3qwwimb4hi6ppdyo33pwnq,True,True,7,0,Brick Burner 👑👈,,783282,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783291,https://wax.atomichub.io/market?collection_name=&template_id=783291,,1708711520000,,bafybeici4ar6gn362vj4ug5emiumoh45mwkae6p27ksh5vmgcdd22v2lpu,True,True,7,0,Stencil Storm 👑👈,,783291,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783295,https://wax.atomichub.io/market?collection_name=&template_id=783295,,1708711938000,,bafybeigojcjsot3mssjwordngnxco5x3wh5l22675xjpp6bzwv3skl67me,True,True,7,0,Paint Patriot 👑👈,,783295,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783296,https://wax.atomichub.io/market?collection_name=&template_id=783296,,1708712563500,,bafybeia333ktwxfpibava4lsoyoo46ady5mzjazx4czi7cjn7uwzaypjvm,True,True,10,0,Stencil Siren 👑👈,,783296,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783298,https://wax.atomichub.io/market?collection_name=&template_id=783298,,1708714152000,,bafybeicuokg2xje6px4csfmab45evslybswhjyp3ppghu5uwjqxf22qvli,True,True,7,0,Fume Fury ⚡️⚡️⚡️,,783298,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783300,https://wax.atomichub.io/market?collection_name=&template_id=783300,,1708714684000,,bafybeigjuexr2ypaxpgcftoq2hvdka6qvk6dwrn57x2adnh43mszm4qmcu,True,True,7,0,Daring Doodle 🐸🐸🐸,,783300,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783301,https://wax.atomichub.io/market?collection_name=&template_id=783301,,1708715048500,,bafybeifcqaa4vzrxe5qxrv3awvuqlgwkmmuibmxcy2rpjbszjsjmvdmubq,True,True,7,0,Chromatic Crusader 🌎💥💥💥🚀,,783301,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783306,https://wax.atomichub.io/market?collection_name=&template_id=783306,,1708717901500,,bafybeihrjvcxhl6z7ebfb3ew6eykkj7n4kwai67ahr2bkez64d4wq2dz7m,True,True,7,0,Urban Oracle 👑👈,,783306,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783307,https://wax.atomichub.io/market?collection_name=&template_id=783307,,1708720098500,,bafybeicp6pnw77qsx5l4rq24gxvpnlgt3nu7ypw7nqifk32ritlk6rbrki,True,True,8,0,Graphite Ghost 👑👈,,783307,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783369,https://wax.atomichub.io/market?collection_name=&template_id=783369,,1708777080000,,bafybeifk5czx2sgokvzzjjcltwadgpqvcfjgta3ifty7xbyaxmsygsdi7u,True,True,0,0,"Tommy ""The Titan"" Tucci ⚡️⚡️⚡️",,783369,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783370,https://wax.atomichub.io/market?collection_name=&template_id=783370,,1708777450500,,bafybeihq2uyp5dpld7ymhcwdfgc2g6tkhnblxjzxv7yrpplkox6mnrqs3e,True,True,0,0,"Vin ""The Vanguard"" Ventura⚡️⚡️⚡️",,783370,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783371,https://wax.atomichub.io/market?collection_name=&template_id=783371,,1708778258000,,bafybeihq2uyp5dpld7ymhcwdfgc2g6tkhnblxjzxv7yrpplkox6mnrqs3e,True,True,5,0,"Vin ""The Vanguard"" Ventura ⚡️⚡️⚡️",,783371,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783372,https://wax.atomichub.io/market?collection_name=&template_id=783372,,1708778472500,,bafybeifk5czx2sgokvzzjjcltwadgpqvcfjgta3ifty7xbyaxmsygsdi7u,True,True,5,0,"Tommy ""The Titan"" Tucci ⚡️⚡️⚡️",,783372,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783373,https://wax.atomichub.io/market?collection_name=&template_id=783373,,1708778683000,,bafybeibdgccrxunots4cw4hw6fdq7jxkamsvhtcrcf2mbhbdu2vc7u3lde,True,True,5,0,"👉 Joey ""The Oracle"" Olivieri ⚡️⚡️⚡️",,783373,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783374,https://wax.atomichub.io/market?collection_name=&template_id=783374,,1708779006000,,bafybeidbjdbgfua7atfyox4iye7ioudjuup5lcvdowii77ngnb3pqxdzai,True,True,5,0,"🌈 Frankie ""The Phoenix"" Piccioli ⚡️⚡️⚡️",,783374,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783375,https://wax.atomichub.io/market?collection_name=&template_id=783375,,1708779671000,,bafybeigvza5vdtk53zlihmgfhou2tci56zjb7srurr5qkqqyu3fpibvbni,True,True,4,0,"🎯 Vinny ""The Visionary"" Valenti ⚡️⚡️⚡️",,783375,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783376,https://wax.atomichub.io/market?collection_name=&template_id=783376,,1708779990000,,bafybeiauba4wiyzthqxavvec32ldzhctpaeev6k7rwlyqgvcb4fftral5u,True,True,5,0,"🐸 Tony ""The Technician"" Toscano⚡️⚡️⚡️",,783376,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783377,https://wax.atomichub.io/market?collection_name=&template_id=783377,,1708780323000,,bafybeih37phmmplqu2pvson3knw7egctgcs5iz47vdmr3bgfgyem46xmdi,True,True,4,0,"🌈 Richie ""The Ricochet"" Ricci⚡️⚡️⚡️",,783377,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783378,https://wax.atomichub.io/market?collection_name=&template_id=783378,,1708780585500,,bafybeiafeyeh7qsq4v2spbfh75br7uxlytg6bq37bpvc44yprpqyev3hlu,True,True,6,0,"🍄 Marco ""The Maestro"" Mancini ⚡️⚡️⚡️",,783378,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783379,https://wax.atomichub.io/market?collection_name=&template_id=783379,,1708780828000,,bafybeifiytwsntxhgbklgxiv2nmype47zkeezuu256m7ggipyi2sxcjzcu,True,True,5,0,"🌈 Rocco ""The Rocket"" Radic 👀",,783379,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783380,https://wax.atomichub.io/market?collection_name=&template_id=783380,,1708781095500,,bafybeihhg6n5ssgufd6yn3jpmwbaigonoedoksf65osqv5civcaiwagfz4,True,True,6,0,"👑 Carmine ""The Conductor"" Cimino⚡️⚡️⚡️",,783380,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783383,https://wax.atomichub.io/market?collection_name=&template_id=783383,,1708781816500,,bafybeifk5khghgrhbzr7d6g32s3j327o6jsuh7abwzdzytkun6w4myxqpi,True,True,0,0,"💋 Joey ""The Juggernaut"" Jablonski ⚡️⚡️⚡️",,783383,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783384,https://wax.atomichub.io/market?collection_name=&template_id=783384,,1708782132000,,bafybeidzqq5pl36ywzdeh54gj3kbg4zb23r3pbs2wx2okg5mdyvrktmr5u,True,True,5,0,"🌈 Johnny ""The Jetstream"" Jankovic ⚡️⚡️⚡️",,783384,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783385,https://wax.atomichub.io/market?collection_name=&template_id=783385,,1708782642500,,bafybeiegt6qky5rbjjsngtd5lbxmzbgbmyx4iewm6gqoqiv3jflbriontu,True,True,5,0,"👉 Nicky ""The Ninja"" Napolitano ⚡️⚡️⚡️",,783385,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783389,https://wax.atomichub.io/market?collection_name=&template_id=783389,,1708784028500,,bafybeicyb2dljdhimw7kmrxcy3xqcumkqx3g5iqg6vopzhog73wwi2wga4,True,True,5,0,"👉 Louie ""HAY YOU GUYS"" Lupo ⚡️⚡️⚡️",,783389,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783392,https://wax.atomichub.io/market?collection_name=&template_id=783392,,1708785158500,,bafybeicvxtqbkyz3ktvu4mpkkmstljxir23cflsqntgxwvkos56eberwx4,True,True,9,0,🍒 Blockchain Belle 💋,,783392,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783394,https://wax.atomichub.io/market?collection_name=&template_id=783394,,1708785672500,,bafybeihexllo7ryfyckufpdqgssktn4qep5fhr2rkrzwz2ybbjmzosb5ny,True,True,6,0,🍒 Digital Diva 💋,,783394,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783395,https://wax.atomichub.io/market?collection_name=&template_id=783395,,1708786002500,,bafybeia7y5c4zkiqfsmhvmvfxrw2qbcmn7ruq3e2ooqrzrc2hu5taixx24,True,True,9,0,🍒 Bit Boss 💋,,783395,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783398,https://wax.atomichub.io/market?collection_name=&template_id=783398,,1708786213000,,bafybeids2r2kj53bfzznzvzid2idohjdb5k3ws6kg346kmcidymyrtvqfi,True,True,5,0,🍒 Virtual Vixen 💋,,783398,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783399,https://wax.atomichub.io/market?collection_name=&template_id=783399,,1708786404500,,bafybeia3uoo6jsuuerhwquw4tzdmlcwlxv4chqsaaoghx25yposb2om2oa,True,True,5,0,🍒 Decentralized Duchess 💋,,783399,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783400,https://wax.atomichub.io/market?collection_name=&template_id=783400,,1708786770000,,bafybeihg7tohixmensuebcvikpbvnizaiftsx5jw2435lqseyb2or276hu,True,True,0,0,🍒 DeFi Dame 💋,,783400,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783401,https://wax.atomichub.io/market?collection_name=&template_id=783401,,1708787328000,,bafybeiexor3mrn5jgf6qlbzsehxox6k6c3vjbyltdo3pwrun5atcomxhtq,True,True,5,0,🍒 Token Temptress 💋,,783401,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783403,https://wax.atomichub.io/market?collection_name=&template_id=783403,,1708787689000,,bafybeifm4twytngnkeckix75qxx72ir7qxfpbpzz5oqxrtahk55tgwirke,True,True,6,0,🍒 Virtual Valkyrie 💋,,783403,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783404,https://wax.atomichub.io/market?collection_name=&template_id=783404,,1708789206500,,bafybeifyxoicqbymwum6dk7pecv44ilu4wojrg3ejjf5mbja22catvvdte,True,True,5,0,🍒 Digital Duchess 💋,,783404,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783405,https://wax.atomichub.io/market?collection_name=&template_id=783405,,1708790203500,,bafybeieujuphtfeknpv5n2heqak7kq6f5chpdo5eg6eiejsosfqrqaabpq,True,True,5,0,🍒 Token Tycooness 💋,,783405,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783406,https://wax.atomichub.io/market?collection_name=&template_id=783406,,1708790419000,,bafybeiepenghztqisqv4eiaaoymyvlsoaeeuqdayq5qgjzaapayjbdhxyy,True,True,7,0,🍒 Altcoin Avenger 💋,,783406,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783407,https://wax.atomichub.io/market?collection_name=&template_id=783407,,1708790884000,,bafybeihr4w3hs6esntgwnz34luhxvdt66g6lrvr3nhfh3fn77zn6ds4w5e,True,True,6,0,🍒 Blockchain Bombshell 💋,,783407,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783408,https://wax.atomichub.io/market?collection_name=&template_id=783408,,1708791582000,,bafybeicifcbrlockys5vlspoq22t4oypokjxbgrhmfp6tswvastjse337e,True,True,8,0,🍒 Cipherella 💋,,783408,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783409,https://wax.atomichub.io/market?collection_name=&template_id=783409,,1708791959000,,bafybeicifcbrlockys5vlspoq22t4oypokjxbgrhmfp6tswvastjse337e,True,True,0,0,🍒 WAXP Banshee 💋,,783409,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783410,https://wax.atomichub.io/market?collection_name=&template_id=783410,,1708792224000,,bafybeib4uccr3kemcmyk2hpwkagixydi6m26cld3chkz4mmqp7ellok554,True,True,5,0,🍒 WAXP Banshee 💋,,783410,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783411,https://wax.atomichub.io/market?collection_name=&template_id=783411,,1708792459000,,bafybeiehofgwpmyjdfhbjrmvircadrxhzbicvrh4m5x7z3kad3horpxz5e,True,True,4,0,🍒 Crypto Charmcaster 💋,,783411,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783412,https://wax.atomichub.io/market?collection_name=&template_id=783412,,1708792804000,,bafybeic7akm2z7e2bamngsod2t5id2f42yi6kqhwcjibvebm4hibs65qn4,True,True,4,0,🍒 Coin Conqueress 💋,,783412,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783413,https://wax.atomichub.io/market?collection_name=&template_id=783413,,1708793179000,,bafybeiajciuwl6v7ahteflxvjvniz2rrs7n2jdhenae53qzfuhfds5d3s4,True,True,5,0,🍒 Cipher Seraph 💋,,783413,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783414,https://wax.atomichub.io/market?collection_name=&template_id=783414,,1708793379000,,bafybeig7eqgicp2ubzlejgqftxmt5ue44vj5cv5hwec7yt47dqbhgbrfqe,True,True,7,0,"🍒 WAXP Femme Fatale, the Token Temptress 💋",,783414,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783415,https://wax.atomichub.io/market?collection_name=&template_id=783415,,1708793526000,,bafybeiaw5wz4x54ij5bxdwpoeyfmtgy5ovazghg7p5ucqv6dyszi2pbasm,True,True,6,0,"🍒 Bit Brawler, the Byte Battler 💋",,783415,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783431,https://wax.atomichub.io/market?collection_name=&template_id=783431,,1708794697000,,bafybeihjuel6eonyufya6ilf62p7pohffwzmup3avdzy3arodwhcwxde5y,True,True,6,0,"🤘 Vincenzo ""Il Criptografo"" Russo 👑",,783431,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783432,https://wax.atomichub.io/market?collection_name=&template_id=783432,,1708795267500,,bafybeiffvdn7xutjsvdqqrtml52tjm3gc4roql3yrl3byvb7osj353wdgy,True,True,4,0,"🤘 Marco ""Crypto Maestro"" Rossi 👑",,783432,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783433,https://wax.atomichub.io/market?collection_name=&template_id=783433,,1708795460500,,bafybeiatpimcfyvvbdz76vgpw5shclhzhptgjgimj4nfjzyr6mpq5zszfa,True,True,5,0,"🤘 Giovanni ""Gas Guzzler"" Giordano 👑",,783433,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783442,https://wax.atomichub.io/market?collection_name=&template_id=783442,,1708801536000,,bafybeif2aom5bgktmhb2xkjxvgfijfcg6fhtoi4ptcwiaid2r6dwh7slri,True,True,4,0,"🤘 Alessandro ""Satoshi Samurai"" Ferrari 👑",,783442,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783444,https://wax.atomichub.io/market?collection_name=&template_id=783444,,1708803318000,,bafybeiefik2puy6ms2pgpqkwtc2bun3fl6f2zker77aotcdyutjlsfrzn4,True,True,4,0,"🤘 Luca ""Altcoin Assassin"" Bianchi 👑",,783444,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783445,https://wax.atomichub.io/market?collection_name=&template_id=783445,,1708804038000,,bafybeiflpdsu4w7q3f6mzqswei6zbu3zpoxv7b5lx5ssg2gsa35vsl6luq,True,True,5,0,"🤘 Alessandro ""Anonymity Advocate"" Amato 👑",,783445,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783447,https://wax.atomichub.io/market?collection_name=&template_id=783447,,1708804260500,,bafybeibgj7jkmhu3r6idhszpb2af7x3l737wxmhs2lgwehzrpke426e2dy,True,True,4,0,"🤘 Matteo ""Bitcoin Bandit"" Gallo 👑",,783447,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783448,https://wax.atomichub.io/market?collection_name=&template_id=783448,,1708804630500,,bafybeifqvngsazaykpw74h4mfy45a3k57axf4q2cls3otpep3fejgw2ene,True,True,5,0,"🤘 Antonio ""Ether Emperor"" Costa 👑",,783448,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783451,https://wax.atomichub.io/market?collection_name=&template_id=783451,,1708804840000,,bafybeiauowvdc73gp5dzlcoalbcufbqbi3ayn74w2oab3nstfiiwf5dn4u,True,True,5,0,"🤘 Giovanni ""CryptoCartel"" Ricci 👑",,783451,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783453,https://wax.atomichub.io/market?collection_name=&template_id=783453,,1708806488500,,bafybeie3ikplompldqcrcdpimmaiw5ifkel4g6frt5vmfnsymnbtjmoy7y,True,True,7,0,"🤘 Giorgio ""CryptoChieftain"" Bianco 👑",,783453,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783454,https://wax.atomichub.io/market?collection_name=&template_id=783454,,1708806688500,,bafybeidgdopdw5t3ak6h4jqflioij3kq6endnorwzycdt27urpfmrqhkcy,True,True,5,0,"🤘 Davide ""Altcoin Alchemist"" Marino 👑",,783454,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783455,https://wax.atomichub.io/market?collection_name=&template_id=783455,,1708807105500,,bafybeiaejf4il4advxhku2jdtpvshzehwewpyjv2lajzahftkb2bp5wrfa,True,True,72,0,"🤘 Andrea ""Blockchain Buccaneer"" Moretti 👑",,783455,
https://wax.api.atomicassets.io/atomicassets/v1/templates//783457,https://wax.atomichub.io/market?collection_name=&template_id=783457,,1708807868000,,bafybeics7dpbwy7w6a67cpghqcbynl6s6gfgxzkizv3t76tsp7b4th4ipe,True,True,5,0,"🤘 Matteo ""Cryptocurrency Connoisseur"" De Angelis 👑",,783457,
